Unnamed: 0,id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,location,duration,match_id,possession_team_id,team_id,player_id,under_pressure,related_events,off_camera,out,ball_recovery_recovery_failure,ball_recovery_offensive
103,c4d9baf1-642f-44c8-aa46-7ffc60110961,2556,2,00:23:04.937,68,4,Ball Recovery,109,Spain,Regular Play,Spain,Fabián Ruiz Peña,Left Defensive Midfield,"[82.0, 14.1]",0.0,3943043,772,772,6655,,,,,,
104,6c9bdf8a-8127-458a-8725-cfc309e60bc9,2570,2,00:23:47.280,68,47,Ball Recovery,110,Spain,From Corner,Spain,Daniel Olmo Carvajal,Center Attacking Midfield,"[99.3, 20.5]",0.0,3943043,772,772,16532,,,,,,
105,bab9afb4-1bb6-4a3b-b616-d7ab0a33a80e,2576,2,00:23:53.844,68,53,Ball Recovery,110,Spain,From Corner,Spain,Nicholas Williams Arthuer,Left Wing,"[101.4, 72.0]",0.0,3943043,772,772,68574,1.0,['36e12950-4511-40fc-8a6b-95d3118a9d03'],,,,
106,d8b7b9cf-bc98-4ed2-876d-d913037abd0e,2598,2,00:24:59.690,69,59,Ball Recovery,111,England,From Goal Kick,England,Ollie Watkins,Center Forward,"[87.8, 40.2]",0.0,3943043,768,768,4760,,['2b56f4f6-ba40-43c1-b08b-729e47adc9da'],,,,
107,1448956d-0c4b-4463-b1ac-e605fa954fb3,2606,2,00:25:05.318,70,5,Ball Recovery,111,England,From Goal Kick,England,Jude Bellingham,Right Defensive Midfield,"[75.6, 62.6]",0.0,3943043,768,768,30714,,,,,,
108,38553123-f805-4db5-b36e-fe92fd075d57,2619,2,00:25:24.110,70,24,Ball Recovery,112,England,From Throw In,Spain,Fabián Ruiz Peña,Left Defensive Midfield,"[28.4, 16.3]",0.0,3943043,768,772,6655,1.0,['fd199c22-714d-4d16-b02f-7121c0bfabf6'],,,,
109,2a16d2f6-9f13-43ea-a051-aaafec2a977c,2624,2,00:25:28.253,70,28,Ball Recovery,112,England,From Throw In,England,Bukayo Saka,Right Wing,"[89.2, 68.4]",0.0,3943043,768,768,22084,,,,,,
110,065988d6-243a-41b1-bfd2-0421211accd6,2629,2,00:25:31.479,70,31,Ball Recovery,113,Spain,Regular Play,Spain,Mikel Oyarzabal Ugarte,Center Forward,"[43.9, 23.3]",0.0,3943043,772,772,6685,,,,,,
111,94b1dbb7-81fe-4106-83fc-1708c3a75ac3,2680,2,00:26:44.045,71,44,Ball Recovery,115,Spain,From Counter,Spain,Martín Zubimendi Ibáñez,Right Defensive Midfield,"[55.0, 46.9]",0.0,3943043,772,772,24921,,['39563617-6877-476e-860d-b813c674cce3'],,,,
112,e877ed13-49ee-4eeb-8140-87133223490f,2732,2,00:28:40.244,73,40,Ball Recovery,120,England,Regular Play,England,Declan Rice,Left Defensive Midfield,"[63.6, 39.6]",0.0,3943043,768,768,3943,1.0,['5d6b957b-e905-41d4-acdb-5143306245a5'],,,,
113,366fb478-2375-438a-89de-f6722443e55e,2758,2,00:29:03.246,74,3,Ball Recovery,120,England,Regular Play,England,Jude Bellingham,Right Defensive Midfield,"[71.5, 4.5]",0.0,3943043,768,768,30714,,,,,,
114,474c9d77-2173-4073-ae8c-bde9d376bf9e,2901,2,00:33:20.369,78,20,Ball Recovery,124,Spain,From Corner,Spain,Fabián Ruiz Peña,Left Defensive Midfield,"[105.4, 53.9]",0.0,3943043,772,772,6655,,,,,,
115,9f82a52e-2b72-48be-b671-80832eedf407,2985,2,00:35:56.189,80,56,Ball Recovery,128,England,Regular Play,England,Phil Foden,Left Wing,"[42.2, 24.8]",0.0,3943043,768,768,4354,,,,,,
116,0b77eb99-682d-4484-921c-69443a99be46,2997,2,00:36:02.614,81,2,Ball Recovery,129,Spain,Regular Play,Spain,Nicholas Williams Arthuer,Left Wing,"[67.3, 25.2]",0.0,3943043,772,772,68574,,,,,,
117,555f3576-5151-4f96-99f2-c2e9c0ce833f,3081,2,00:38:03.278,83,3,Ball Recovery,133,Spain,Regular Play,Spain,Unai Simón Mendibil,Goalkeeper,"[26.8, 31.3]",0.0,3943043,772,772,11748,,['b57e7bb4-a85f-4f4d-a7ae-6a6a2741495b'],,,,
118,76514474-1896-4eeb-be6d-64b69fad375b,3130,2,00:38:54.853,83,54,Ball Recovery,133,Spain,Regular Play,Spain,Daniel Carvajal Ramos,Right Back,"[106.5, 66.0]",0.0,3943043,772,772,5721,,,,,,
119,91dd0c6e-7313-4ce8-8447-db4223aa796b,3146,2,00:39:03.592,84,3,Ball Recovery,133,Spain,Regular Play,Spain,Nicholas Williams Arthuer,Left Wing,"[98.6, 47.4]",0.0,3943043,772,772,68574,,,,,,
120,e7ad694f-95fb-474d-88d0-40d304e29ec2,3153,2,00:39:39.174,84,39,Ball Recovery,134,Spain,From Corner,Spain,Fabián Ruiz Peña,Left Defensive Midfield,"[77.8, 56.1]",0.0,3943043,772,772,6655,,,,,,
121,00e1f47c-8c01-44d7-a9ba-6dc108197b78,3233,2,00:42:47.011,87,47,Ball Recovery,137,England,From Kick Off,England,Cole Palmer,Center Attacking Midfield,"[81.4, 53.4]",0.0,3943043,768,768,39461,,['7941cfb8-aaad-4df9-9c58-4bafaf048aaf'],,,,
122,34d7560e-cf03-4811-ac35-576ff0ed4187,3251,2,00:44:15.747,89,15,Ball Recovery,138,England,From Corner,England,Marc Guehi,Left Center Back,"[113.9, 36.6]",0.0,3943043,768,768,34526,,,,,,
123,af1c10d9-cead-46a4-a3d1-66dcb7b0d306,3256,2,00:44:16.887,89,16,Ball Recovery,138,England,From Corner,England,Declan Rice,Left Defensive Midfield,"[112.2, 43.1]",0.0,3943043,768,768,3943,,,,,,
124,24bd6c69-be52-4039-919d-f94faec93853,3287,2,00:47:04.941,92,4,Ball Recovery,144,England,Regular Play,England,Cole Palmer,Center Attacking Midfield,"[49.2, 56.0]",0.0,3943043,768,768,39461,,['e16d7759-4a9a-466e-ba16-687353efebec'],,,,
125,4e0b58f4-24a8-4ddd-b709-d71832480808,3302,2,00:47:45.814,92,45,Ball Recovery,146,England,From Free Kick,England,Bukayo Saka,Right Center Midfield,"[107.6, 77.6]",0.0,3943043,768,768,22084,,,,,,
452,19f38767-3f91-4a78-ad80-350050615ec8,45,1,00:00:52.413,0,52,Ball Recovery,5,England,From Keeper,Denmark,Jonas Older Wind,Right Wing,"[80.5, 72.0]",0.0,3930171,768,776,21261,1.0,['c3dd51cb-a165-4b44-a38e-1eede97212dd'],,,,
453,9d876a36-57e2-4161-a6cd-b5aae91fba35,49,1,00:00:54.618,0,54,Ball Recovery,5,England,From Keeper,England,Trent Alexander-Arnold,Right Defensive Midfield,"[41.0, 29.7]",0.0,3930171,768,768,3664,,,,,,
454,6a389b03-625d-43a8-a2a7-f0d53e065b97,53,1,00:00:56.510,0,56,Ball Recovery,5,England,From Keeper,Denmark,Victor Bernth Kristansen,Left Wing Back,"[57.2, 24.5]",0.0,3930171,768,776,60343,,['197d6c54-7084-4ce5-8b28-6c1aea98de42'],,,,
455,3f95e470-04f7-44ff-b0b6-7f0a261f7a30,60,1,00:01:04.265,1,4,Ball Recovery,5,England,From Keeper,England,Harry Kane,Center Forward,"[43.8, 44.4]",0.0,3930171,768,768,10955,,['108bbde8-1a57-43f9-b57a-a68b7c736f8d'],,,,
456,a53c5cc6-53ab-48c4-89b7-cf818e81eb76,145,1,00:02:29.819,2,29,Ball Recovery,7,England,From Throw In,England,Kieran Trippier,Left Back,"[69.9, 1.1]",0.0,3930171,768,768,3308,,,,,,
457,3c67eff8-a2a9-4a29-81a6-43e20b6b8b1b,225,1,00:04:04.474,4,4,Ball Recovery,8,Denmark,From Throw In,Denmark,Morten Hjulmand,Right Defensive Midfield,"[74.2, 76.9]",0.0,3930171,776,776,8621,,['bdae0382-aade-4e13-8c68-9311724274a8'],,,,
458,42f6c74c-d3f5-4160-a6ef-8747939732a3,430,1,00:07:28.601,7,28,Ball Recovery,11,Denmark,From Keeper,England,Kieran Trippier,Left Back,"[1.3, 15.3]",0.0,3930171,776,768,3308,,,,,,
459,b7eeed1a-50fc-4b1d-b4aa-48156feb20ac,541,1,00:11:04.947,11,4,Ball Recovery,17,Denmark,Regular Play,Denmark,Jannik Vestergaard,Center Back,"[14.4, 45.7]",0.0,3930171,776,776,8815,,,1.0,,,
460,326b4627-cf57-4bc7-a8f7-aec6ad9156ee,635,1,00:13:39.762,13,39,Ball Recovery,21,England,Regular Play,England,Kieran Trippier,Left Back,"[36.8, 3.9]",0.0,3930171,768,768,3308,,['f81a2db1-36eb-4ff4-8a36-5c56554381a3'],,,,
461,10e9f57d-7c8b-4669-9906-0bbe8219feed,733,1,00:15:37.275,15,37,Ball Recovery,25,Denmark,Regular Play,Denmark,Joakim Mæhle,Right Wing Back,"[40.5, 55.6]",0.0,3930171,776,776,16554,,['4a0b1f20-c150-451a-aa86-ef5c727cd89e'],,,,
462,75f56ab1-96f4-4c03-80ac-98ab0d4390da,774,1,00:16:05.596,16,5,Ball Recovery,26,England,Regular Play,England,Declan Rice,Left Defensive Midfield,"[96.3, 54.7]",0.0,3930171,768,768,3943,,['5f3f9575-d0f2-42b7-8bdf-a711069291db'],,,,
463,d8cdfea8-05ab-4f7b-a206-e2bd7ed8e242,780,1,00:16:08.917,16,8,Ball Recovery,26,England,Regular Play,England,Harry Kane,Center Forward,"[95.7, 46.9]",0.0,3930171,768,768,10955,,,,,,
464,6d7df2b6-e92e-4f05-8f4c-725615ccbb66,785,1,00:16:12.687,16,12,Ball Recovery,26,England,From Counter,England,Kieran Trippier,Left Back,"[82.3, 21.2]",0.0,3930171,768,768,3308,,,,,,
465,e01e3f5f-94f4-4218-b083-1f4f4b2c160f,853,1,00:17:21.048,17,21,Ball Recovery,26,England,From Counter,England,Harry Kane,Center Forward,"[112.0, 37.9]",0.0,3930171,768,768,10955,1.0,['2999ba2f-b216-471a-a00e-a11ed6012956'],,,,
466,e4947ed4-81cd-4abf-a895-c82c79ea1f15,920,1,00:19:53.169,19,53,Ball Recovery,27,Denmark,From Kick Off,England,Trent Alexander-Arnold,Right Defensive Midfield,"[6.8, 53.6]",0.0,3930171,776,768,3664,,,,,,
467,be7429ea-e41a-4256-959d-30636d381a4e,933,1,00:20:06.443,20,6,Ball Recovery,27,Denmark,From Kick Off,Denmark,Kasper Schmeichel,Goalkeeper,"[38.5, 53.9]",0.0,3930171,776,776,3815,,['8cd2803d-85d8-4c36-925a-81af3baca5f4'],,,,
468,347c6b96-a7ef-4daa-8c26-e4f9f2003387,1034,1,00:22:23.916,22,23,Ball Recovery,30,Denmark,From Throw In,Denmark,Morten Hjulmand,Right Defensive Midfield,"[110.6, 65.7]",0.0,3930171,776,776,8621,1.0,['f05e1c2d-c3d4-4255-86f9-30592887c148'],,,,
469,a6dd2b3e-7e0c-4ed6-bfcd-8af869af2c01,1070,1,00:22:54.774,22,54,Ball Recovery,31,Denmark,From Throw In,Denmark,Andreas Christensen,Left Center Back,"[100.9, 34.9]",0.0,3930171,776,776,3959,,,,,,
470,88a45ae0-af33-4b47-822c-6e440d529be4,1083,1,00:23:42.125,23,42,Ball Recovery,34,Denmark,Regular Play,Denmark,Pierre-Emile Højbjerg,Left Defensive Midfield,"[84.5, 23.8]",0.0,3930171,776,776,3570,,['89767f99-967d-43c8-a76c-fcb44c142df3'],1.0,,,
471,dd34ee61-7a00-4524-8aeb-95fd83d1ae4f,1185,1,00:25:32.837,25,32,Ball Recovery,37,Denmark,From Keeper,Denmark,Joachim Andersen,Right Center Back,"[84.8, 68.4]",0.0,3930171,776,776,8247,,,,,,
472,7bfb807c-3918-4a7c-b507-a8cd932dff25,1219,1,00:25:47.823,25,47,Ball Recovery,38,England,Regular Play,England,Jude Bellingham,Center Attacking Midfield,"[17.1, 27.8]",0.0,3930171,768,768,30714,,,,,,
473,2f7c4179-e784-4a11-b37e-736b9872f9b6,1283,1,00:28:00.791,28,0,Ball Recovery,40,Denmark,From Goal Kick,Denmark,Joachim Andersen,Right Center Back,"[80.8, 62.2]",0.0,3930171,776,776,8247,,,,,,
474,ff6d18d2-db89-4740-8e5f-6faaafd1ebe2,1300,1,00:28:14.776,28,14,Ball Recovery,40,Denmark,From Goal Kick,Denmark,Rasmus Winther Højlund,Center Forward,"[113.9, 49.6]",0.0,3930171,776,776,51672,1.0,['7eabbd34-64de-4c06-985b-02ed1ed539b7'],,,,
475,f94ae0ad-3a8a-4af6-ae7b-0203c4ce73a1,1304,1,00:28:16.224,28,16,Ball Recovery,41,England,Regular Play,England,Jordan Pickford,Goalkeeper,"[0.8, 34.5]",0.0,3930171,768,768,3468,,,,,,
476,92fb4150-8fb5-4b11-bc72-ffdff3e4df31,1353,1,00:29:36.150,29,36,Ball Recovery,41,England,Regular Play,England,Jude Bellingham,Center Attacking Midfield,"[44.0, 51.4]",0.0,3930171,768,768,30714,,,,,,
477,62e29cb4-46e5-4582-a1de-067732286258,1376,1,00:29:54.246,29,54,Ball Recovery,42,Denmark,Regular Play,England,Kyle Walker,Right Back,"[7.8, 52.0]",0.0,3930171,776,768,3205,,,,,,
478,0f3de2ad-1039-4285-9172-90ad50035b78,1384,1,00:30:08.266,30,8,Ball Recovery,42,Denmark,Regular Play,Denmark,Jannik Vestergaard,Center Back,"[21.9, 18.4]",0.0,3930171,776,776,8815,,,,,,
479,39fab531-7194-4b29-bbb5-f233520753ba,1450,1,00:31:09.666,31,9,Ball Recovery,42,Denmark,Regular Play,Denmark,Jonas Older Wind,Right Wing,"[109.0, 51.2]",0.0,3930171,776,776,21261,1.0,['97042a0b-5dc5-43ed-8c65-c6c9252285e9'],,,,
480,57eb4274-a216-42a9-8a51-04372adfd5e8,1475,1,00:33:32.585,33,32,Ball Recovery,46,Denmark,Regular Play,Denmark,Victor Bernth Kristansen,Left Wing Back,"[84.5, 27.5]",0.0,3930171,776,776,60343,,['07e0b916-a869-413c-9368-2bb100a5d222'],1.0,,,
481,9f53409a-cf63-416f-8eb3-b8ca827088ed,1517,1,00:36:12.182,36,12,Ball Recovery,50,Denmark,Regular Play,Denmark,Pierre-Emile Højbjerg,Left Defensive Midfield,"[51.9, 25.4]",0.0,3930171,776,776,3570,,,,,,
482,51ed111a-f2e4-4fe7-ae60-221b183bb970,1621,1,00:39:02.193,39,2,Ball Recovery,54,Denmark,Regular Play,Denmark,Morten Hjulmand,Right Defensive Midfield,"[42.3, 30.5]",0.0,3930171,776,776,8621,,['962c5195-8062-449c-9b6c-23dc0fda663a'],,,,
483,af444b87-7154-4df1-ae83-f342b96721c9,1762,1,00:41:44.673,41,44,Ball Recovery,58,England,Regular Play,Denmark,Jonas Older Wind,Right Wing,"[31.8, 58.3]",0.0,3930171,768,776,21261,1.0,['d10f29ee-fea4-4101-9284-a247fe99caab'],,,,
484,386211c8-bab8-42c1-a6c1-4ce24ab77f2e,1801,1,00:42:48.613,42,48,Ball Recovery,61,Denmark,Regular Play,Denmark,Joakim Mæhle,Right Wing Back,"[59.7, 66.0]",0.0,3930171,776,776,16554,,,,,,
485,4f807cfa-f5ba-4634-a4b3-25df59c1dd36,1831,1,00:43:02.272,43,2,Ball Recovery,61,Denmark,Regular Play,Denmark,Jonas Older Wind,Right Wing,"[77.0, 67.9]",0.0,3930171,776,776,21261,,,,,,
486,edb235d3-37c5-40f0-adb6-d2aaf59ef33a,1852,1,00:43:15.859,43,15,Ball Recovery,61,Denmark,Regular Play,Denmark,Pierre-Emile Højbjerg,Left Defensive Midfield,"[98.2, 58.6]",0.0,3930171,776,776,3570,1.0,['6823970d-a503-4221-8a49-ec4469260277'],,,,
487,0ab41ce6-3bfb-4ded-87f8-9b2a2c6a1c02,1856,1,00:43:16.831,43,16,Ball Recovery,61,Denmark,Regular Play,England,Harry Kane,Center Forward,"[19.5, 23.2]",0.0,3930171,776,768,10955,,,,,,
488,1d4b4ea8-ca3d-4074-bcf8-906284242a85,1900,1,00:44:14.803,44,14,Ball Recovery,63,England,From Keeper,England,Declan Rice,Left Defensive Midfield,"[9.8, 42.8]",0.0,3930171,768,768,3943,,['2d9a7c79-4c79-4e76-ba28-4a19b4dfbb35'],,,,
489,c4a01a5c-c11d-47ef-babd-72f1d7840836,2079,2,00:01:25.151,46,25,Ball Recovery,67,England,From Counter,England,Jordan Pickford,Goalkeeper,"[4.4, 25.4]",0.0,3930171,768,768,3468,,,,,,
490,422f0b87-33d1-49ea-840e-db116a71dc2d,2150,2,00:02:37.125,47,37,Ball Recovery,70,England,Regular Play,England,Marc Guehi,Left Center Back,"[34.8, 62.4]",0.0,3930171,768,768,34526,,['2edf4b29-0b34-4539-926c-97e5d942d239'],,,,
491,ba39194f-ee9b-4bcc-b8e4-014f51782223,2210,2,00:03:29.640,48,29,Ball Recovery,71,Denmark,Regular Play,Denmark,Joakim Mæhle,Right Wing Back,"[25.4, 74.9]",0.0,3930171,776,776,16554,,['22114310-9263-4fbd-bf4b-dd1b624546bc'],,,,
492,9e29822c-7580-4477-ae34-9e69535d6d33,2310,2,00:04:47.879,49,47,Ball Recovery,72,England,Regular Play,Denmark,Joakim Mæhle,Right Wing Back,"[76.5, 62.5]",0.0,3930171,768,776,16554,,['3201d163-c647-45ea-9f05-54ee3aa5e8da'],,,,
493,c311fe78-64c8-4107-81d6-c16f0c474422,2349,2,00:05:24.495,50,24,Ball Recovery,72,England,Regular Play,England,Marc Guehi,Left Center Back,"[79.4, 24.6]",0.0,3930171,768,768,34526,,,,,,
494,fa8ea073-b6c8-46b5-bbab-6c5f0d7decc9,2391,2,00:06:21.336,51,21,Ball Recovery,75,England,Regular Play,England,Jordan Pickford,Goalkeeper,"[9.4, 37.4]",0.0,3930171,768,768,3468,,['beffbe11-a8cb-4540-9712-4c7d5a7e3f6f'],,,,
495,ab62e51f-a38e-41af-b713-72f766a7ff60,2557,2,00:10:24.304,55,24,Ball Recovery,78,England,From Throw In,England,Bukayo Saka,Right Wing,"[107.3, 50.1]",0.0,3930171,768,768,22084,,,,,,
496,6dbc85ea-b846-40ca-bad6-6eecf77a53bf,2632,2,00:13:05.181,58,5,Ball Recovery,82,Denmark,From Throw In,Denmark,Joachim Andersen,Right Center Back,"[64.0, 72.5]",0.0,3930171,776,776,8247,,,,,,
497,d02d8e56-e788-4877-a801-35b1791cbe15,2637,2,00:13:09.830,58,9,Ball Recovery,83,England,Regular Play,England,Phil Foden,Left Wing,"[49.8, 11.5]",0.0,3930171,768,768,4354,,['17f1b621-8632-43b9-92bc-bb71ec767876'],,,,
498,66763a35-fe67-4fe3-b81e-b57c8c62a66c,2728,2,00:15:42.401,60,42,Ball Recovery,88,Denmark,Regular Play,Denmark,Alexander Hartmann Bah,Right Wing Back,"[43.1, 5.2]",0.0,3930171,776,776,24547,,,1.0,,,
499,233f6037-4184-4345-822d-f37aee04f3db,2733,2,00:15:51.258,60,51,Ball Recovery,88,Denmark,Regular Play,England,Bukayo Saka,Right Wing,"[50.6, 62.4]",0.0,3930171,776,768,22084,,['3d34910b-ec93-4f32-bea1-54c3133c575c'],,,,
500,73a89240-cbf0-46d7-aead-27661c6c2309,2804,2,00:17:32.852,62,32,Ball Recovery,89,Denmark,From Free Kick,Denmark,Christian Dannemann Eriksen,Left Wing,"[80.3, 20.8]",0.0,3930171,776,776,3043,1.0,"['5f39d308-1be1-48ac-b7a8-e65ad27508e2', '63253479-94ef-4b28-be97-5e929145cf6e']",,,,
501,f4f8c2d5-accc-49cd-804e-c9c7deb4fb2c,2810,2,00:17:34.421,62,34,Ball Recovery,89,Denmark,From Free Kick,Denmark,Pierre-Emile Højbjerg,Left Defensive Midfield,"[83.9, 24.5]",0.0,3930171,776,776,3570,,,,,,
502,0161c3a3-10fb-4a61-aaac-2d9d0b2853b1,2824,2,00:17:45.958,62,45,Ball Recovery,90,England,Regular Play,England,Kieran Trippier,Left Back,"[9.5, 17.7]",0.0,3930171,768,768,3308,,,,,,
503,3f779677-034e-49d7-b36f-17f601e53418,2842,2,00:17:58.716,62,58,Ball Recovery,90,England,Regular Play,England,Declan Rice,Left Defensive Midfield,"[29.2, 32.6]",0.0,3930171,768,768,3943,,['58298521-afbd-427e-a481-4d6ae3577c64'],,,1.0,
504,c93c207c-aa9a-4e24-bf74-4ac79a10a534,2848,2,00:18:00.411,63,0,Ball Recovery,90,England,Regular Play,Denmark,Christian Dannemann Eriksen,Left Wing,"[89.2, 38.1]",0.0,3930171,768,776,3043,,,,,,
505,dd8a9862-d943-4ada-8d10-49a9e360532f,2867,2,00:18:43.494,63,43,Ball Recovery,93,England,Regular Play,England,John Stones,Right Center Back,"[42.3, 69.0]",0.0,3930171,768,768,3244,,['9bbbc3e6-a6c2-4393-94a1-2aa691ac22b4'],,,,
506,e4319681-37ff-4bda-a76b-12c8c3ff9d9c,2922,2,00:19:28.110,64,28,Ball Recovery,93,England,Regular Play,Denmark,Mikkel Damsgaard,Right Wing,"[35.9, 32.7]",0.0,3930171,768,776,24443,,,,,,
507,439d76ae-72a2-43f1-b89a-31a001ea824c,2926,2,00:19:30.736,64,30,Ball Recovery,93,England,Regular Play,England,Marc Guehi,Left Center Back,"[62.0, 37.4]",0.0,3930171,768,768,34526,,['76cd2aec-741a-4a0d-b53a-a8c4e8446400'],,,,
508,14a4d40d-5267-4d6b-9543-c40bdb37e83b,2942,2,00:19:39.373,64,39,Ball Recovery,93,England,Regular Play,England,Kyle Walker,Right Back,"[77.0, 54.3]",0.0,3930171,768,768,3205,,,,,,
509,3fde984e-7e2c-4a52-92ef-48da9bc2f5eb,2986,2,00:21:56.441,66,56,Ball Recovery,96,Denmark,From Corner,Denmark,Morten Hjulmand,Right Defensive Midfield,"[105.7, 26.0]",0.0,3930171,776,776,8621,,,,,,
510,44a3cf89-55b5-4a53-80a1-2774ebe7cb1d,3093,2,00:25:07.687,70,7,Ball Recovery,101,England,From Free Kick,Denmark,Jannik Vestergaard,Center Back,"[29.5, 61.1]",0.0,3930171,768,776,8815,,['1a148139-f132-48ac-8ecc-092592ead505'],,,,
511,7ec6eac4-d8ac-464d-b38f-b418114fc14d,3100,2,00:25:15.093,70,15,Ball Recovery,101,England,From Free Kick,England,Kyle Walker,Right Back,"[84.7, 70.1]",0.0,3930171,768,768,3205,,['af41ef5b-d797-4106-b34a-73df93e1a240'],,,,
512,31bc2aff-b57b-4282-a879-326cdfa2d609,3172,2,00:26:49.874,71,49,Ball Recovery,104,Denmark,Regular Play,Denmark,Yussuf Yurary Poulsen,Center Forward,"[94.2, 13.5]",0.0,3930171,776,776,5536,,,,,,
513,62884063-2a06-47c1-8041-098f7d287340,3179,2,00:26:57.281,71,57,Ball Recovery,104,Denmark,Regular Play,Denmark,Pierre-Emile Højbjerg,Left Defensive Midfield,"[71.5, 3.9]",0.0,3930171,776,776,3570,,,,,,
514,4a800621-787a-423b-9476-5903c52b1607,3221,2,00:27:33.577,72,33,Ball Recovery,104,Denmark,Regular Play,England,Jarrod Bowen,Right Wing,"[9.0, 69.5]",0.0,3930171,776,768,9640,,,,,,
515,c4b7745d-dd5e-4711-b683-7379a0823959,3379,2,00:32:49.669,77,49,Ball Recovery,119,England,Regular Play,England,Jordan Pickford,Goalkeeper,"[10.3, 28.7]",0.0,3930171,768,768,3468,,['5a7a60d1-c4a4-4079-a3fa-4a323709f70e'],,,,
516,41b91859-40b1-4eea-b741-c6b54b8e6156,3584,2,00:39:03.743,84,3,Ball Recovery,128,England,From Goal Kick,Denmark,Pierre-Emile Højbjerg,Left Defensive Midfield,"[102.0, 23.8]",0.0,3930171,768,776,3570,,,,,,
517,890ca764-8481-4c71-a4e8-e41c946ae662,3659,2,00:41:19.445,86,19,Ball Recovery,135,England,Regular Play,England,Conor Gallagher,Right Defensive Midfield,"[48.9, 18.8]",0.0,3930171,768,768,29399,1.0,"['8e404035-81dd-4e7f-8426-4a7f20214f4a', '9fb68b3a-c0a1-4618-b1c0-ad7ab3dbc2df']",,,,
518,422375b2-2d0d-47bf-9187-4aef69f74f91,3735,2,00:43:51.060,88,51,Ball Recovery,140,England,Regular Play,England,Jordan Pickford,Goalkeeper,"[12.8, 37.0]",0.0,3930171,768,768,3468,,['68d35582-aa4d-4c87-aa83-414c91abba9d'],,,,
519,54daffc8-6f77-4c20-b9e6-f2dba5d8b42e,3807,2,00:46:39.526,91,39,Ball Recovery,145,England,From Free Kick,England,Kieran Trippier,Left Back,"[71.9, 44.3]",0.0,3930171,768,768,3308,,['b3044a82-0c07-4b3f-9f10-69f01442755b'],,,,
520,da5c2c95-453c-42f3-a334-6cd20d292c2d,3866,2,00:47:53.172,92,53,Ball Recovery,147,England,From Free Kick,England,John Stones,Right Center Back,"[63.3, 44.6]",0.0,3930171,768,768,3244,,,,,,
521,66fd43c8-71dc-4bb4-9d3e-cce87eed41d6,15,1,00:00:33.179,0,33,Ball Recovery,4,England,Regular Play,England,John Stones,Center Back,"[27.7, 60.5]",0.0,3942227,768,768,3244,,['9d19190b-20e4-4163-8bdd-486ff075142b'],,,,
522,ae12e195-ce1e-4ba3-9257-a07ba2cb2e61,50,1,00:01:20.371,1,20,Ball Recovery,6,Switzerland,Regular Play,Switzerland,Granit Xhaka,Left Defensive Midfield,"[67.4, 32.0]",0.0,3942227,773,773,3500,,['2d79a267-913d-4c60-a44b-7e970ba5c104'],,,,
523,c217a141-70eb-4326-8814-269079176cdf,98,1,00:02:03.061,2,3,Ball Recovery,6,Switzerland,Regular Play,Switzerland,Fabian Rieder,Right Attacking Midfield,"[65.8, 43.2]",0.0,3942227,773,773,50436,,,,,,
524,e08581ae-7b41-45b8-8151-6761002513bb,346,1,00:07:22.013,7,22,Ball Recovery,13,Switzerland,From Free Kick,Switzerland,Ruben Vargas,Left Attacking Midfield,"[71.0, 19.6]",0.0,3942227,773,773,30401,,,,,,
525,c67e9538-3fcb-4718-a0a4-81a90ce8a770,427,1,00:08:48.915,8,48,Ball Recovery,14,Switzerland,From Throw In,Switzerland,Fabian Rieder,Right Attacking Midfield,"[113.2, 60.7]",0.0,3942227,773,773,50436,,,,,,
526,794a02f3-9034-4169-a697-e875eb3b7925,509,1,00:09:58.656,9,58,Ball Recovery,14,Switzerland,From Throw In,Switzerland,Breel-Donald Embolo,Center Forward,"[114.6, 60.5]",0.0,3942227,773,773,5545,,,,,,
527,49bce589-8abb-4147-9dcb-a8fa53fdf8ef,659,1,00:12:44.955,12,44,Ball Recovery,15,England,From Goal Kick,England,Declan Rice,Left Defensive Midfield,"[77.0, 12.8]",0.0,3942227,768,768,3943,,['69e46dea-7a12-4296-b2c4-93b0e3430c0c'],,,,
528,517ab5a5-2fca-4915-a7fc-9d31d71608c2,745,1,00:15:21.567,15,21,Ball Recovery,18,England,Regular Play,England,Declan Rice,Left Defensive Midfield,"[104.3, 15.7]",0.0,3942227,768,768,3943,,,,,,
529,f6de4f56-cf85-4c1b-820a-205b149e4f20,750,1,00:15:25.397,15,25,Ball Recovery,18,England,Regular Play,England,Harry Kane,Center Forward,"[109.6, 19.1]",0.0,3942227,768,768,10955,1.0,['2e74e0b0-40bd-4972-a078-51e49ae42457'],,1.0,1.0,
530,2247ce7d-af8a-4419-b7e7-312b223766b1,843,1,00:18:11.030,18,11,Ball Recovery,24,England,Regular Play,England,Kyle Walker,Right Center Back,"[11.0, 52.7]",0.0,3942227,768,768,3205,1.0,['699099c4-78f0-44f3-a8a0-3b75ec1a36d2'],,,,
531,36de933d-d3c7-4a65-808d-f9ce75d6d069,856,1,00:18:53.544,18,53,Ball Recovery,25,England,From Free Kick,England,Jude Bellingham,Left Attacking Midfield,"[52.3, 49.3]",0.0,3942227,768,768,30714,,,,,,
